"county","MEDIAN_AGE","POVERTY_RATE","MEDIAN_HOUSEHOLD_INCOME","PCT_NO_HEALTHCARE","PCT_WITH_A_DISABILITY","PCT_SNAP_ASSISTANCE","AHOLD.DELHAIZE.USA.INC","ALBERTSONS.CO.INC","COSTCO.WHOLESALE.CORP","DOLLAR.GENERAL.CORP","DOLLAR.TREE.INC","KROGER.CO","LONE.STAR.FUNDS","MEIJER.INC","PUBLIX.SUPER.MARKETS.INC","TARGET.CORP","TRADER.JOE.S","WAKEFERN.FOOD.CORP.INC","WALMART.INC","WEGMANS.FOOD.MARKETS.INC","TOTAL_POPULATION"
" DeSoto County",38.878,0.12501408842911,69838.04,0.0981658346708737,0.161703489248322,0.109995610546008,NA,NA,NA,0.030782,0.019232,0.269492105263158,0.214511111111111,NA,0.255066666666667,0.111338709677419,NA,NA,0.520048,NA,217247
" DeWitt County",42.0833333333333,0.138651455581722,56975.3333333333,0.134982556126256,0.19165916301261,0.116888546042486,NA,NA,NA,0.0521666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.105225,NA,19834
" Deaf Smith County",33.35,0.159946637103261,49954.25,0.23296436655313,0.0862483377665075,0.179801474002542,NA,0.0475,NA,0.0384,0.0921,NA,NA,NA,NA,NA,NA,NA,0.2526,NA,18675
" Dearborn County",42.1461538461538,0.0978239309910528,70794.5384615385,0.046091390842389,0.136358178137131,0.0986474221052732,NA,NA,NA,0.0383461538461538,0.02403,0.59945,NA,NA,NA,NA,NA,NA,0.21555,NA,50494
" Decatur County",40.8217391304348,0.167804686585785,51124.8695652174,0.105254104680464,0.179533017171604,0.146921956439398,NA,NA,NA,0.126527272727273,0.0287307692307692,0.1698,0.348414285714286,NA,NA,NA,NA,NA,0.380685714285714,NA,77456
" Deer Lodge County",48.375,0.225529143190435,53048.75,0.0663244201964158,0.227613708465555,0.132575138370168,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12376
" Defiance County",40.3333333333333,0.0993707934890479,65563.1111111111,0.0605853551125489,0.138002250946998,0.11199867161741,NA,NA,NA,0.0865222222222222,0.0225,0.0260428571428571,NA,0.415542857142857,NA,NA,NA,NA,0.1632,NA,38329
" Del Norte County",40.9,0.182252559616938,57299,0.0497514676142736,0.189155375076673,0.214232007698446,NA,0.288266666666667,NA,0.0224,0.0409666666666667,NA,NA,NA,NA,NA,NA,NA,0.51845,NA,27655
" Delaware County",40.4732824427481,0.124996444588943,84188.1976744186,0.0568712120593274,0.156339151035601,0.130423245060133,0.27808,0.343157446808511,0.0423,0.068523417721519,0.0408676328502415,0.333156944444444,NA,0.297578571428571,NA,0.0810639344262295,0.0414304347826087,0.238291764705882,0.315487022900763,0.263641666666667,1025031
" Delta County",47.7954545454545,0.150959722930099,52247.2272727273,0.0765989890213975,0.189814329829451,0.147277023420786,NA,0.25486,NA,0.144875,0.0262357142857143,0.153914285714286,NA,0.372125,NA,NA,NA,NA,0.436471428571429,NA,73220
" Dent County",44.35,0.172506680342968,40793.75,0.145530725924137,0.23717707426903,0.181690956966839,NA,NA,NA,0.0207,0.0445,NA,NA,NA,NA,NA,NA,NA,0.9105,NA,14585
" Denton County",37.3466321243523,0.078331962906611,105881.896373057,0.11148393445364,0.096695406263526,0.0561999640082569,NA,0.184397727272727,0.163137931034483,0.0396279069767442,0.0245659722222222,0.264140845070423,NA,NA,NA,0.200883050847458,0.0349,NA,0.429530625,NA,885012
" Denver County",35.7846590909091,0.117768485401468,85818.7840909091,0.0852427095963184,0.111763017521193,0.0980655913772355,NA,0.230589622641509,0.213495833333333,0.00890588235294118,0.0222409090909091,0.362611111111111,NA,NA,NA,0.189784745762712,0.137105128205128,NA,0.334948484848485,NA,706799
" Des Moines County",42.7272727272727,0.139440477215067,56892.9090909091,0.0411370555855159,0.170687651581493,0.152477400541384,NA,NA,NA,0.03839,0.0462444444444444,NA,NA,NA,NA,0.1369125,NA,NA,0.156988888888889,NA,39069
" Deschutes County",45.1244444444444,0.0932639770581667,76298.3777777778,0.0720568785971102,0.125776186452843,0.103433810701523,NA,0.279280555555556,0.244926315789474,0.0562166666666667,0.0241194444444444,0.20768275862069,NA,NA,NA,0.0657714285714286,0.0685125,NA,0.255777777777778,NA,194964
" Desha County",41.1,0.269917829429459,33317,0.0908969185149744,0.30471076339572,0.216207111672166,NA,NA,NA,0.0963,NA,NA,NA,NA,NA,NA,NA,NA,0.3142,NA,11530
" Deuel County",44.7666666666667,0.0648592304033484,61144.3333333333,0.0939938811944295,0.148765194886567,0.0722473491661411,NA,NA,NA,0.278466666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6161
" Dewey County",33.18,0.229643942704644,49345.4,0.200539402385974,0.148547576681559,0.177180860849625,NA,NA,NA,0.2555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9891
" Dickens County",47.2,0.149122807017544,42241,0.162523900573614,0.192307692307692,0.132283464566929,NA,NA,NA,0.5048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1569
" Dickenson County",44.85,0.217586677921513,32960.75,0.0659644079456216,0.347415627864853,0.226047765582446,NA,NA,NA,0.11065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14256
" Dickey County",41.9,0.0633552772082697,57674.6666666667,0.0515468798345299,0.120652157231072,0.0783785035175754,NA,NA,NA,0.673466666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5013
" Dickinson County",45.1578947368421,0.0830176686776025,61893.8421052632,0.0630659612683972,0.159276662765099,0.0808022375228554,NA,NA,NA,0.0361571428571429,0.0133,NA,NA,NA,NA,NA,NA,NA,0.328116666666667,NA,62062
" Dickson County",40.2636363636364,0.111452665784617,64216.3636363636,0.0932171662582245,0.18971770580187,0.103616339486138,NA,NA,NA,0.119772727272727,0.0159222222222222,0.287377777777778,NA,NA,NA,NA,NA,NA,0.4272125,NA,54000
" Dillon County",37.2777777777778,0.311654417068459,38452.2222222222,0.130314456982665,0.247046599164172,0.216436046537389,0.1431,NA,NA,0.126855555555556,0.0352111111111111,NA,NA,NA,NA,NA,NA,NA,0.412022222222222,NA,28527
" Dimmit County",37.7,0.450732032381828,24328,0.14758789317472,0.200891792338494,0.22294431525919,NA,NA,NA,0.0383666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.386466666666667,NA,8840
" Dinwiddie County",43.725,0.114913154321898,68676.75,0.0595717643806986,0.232611938454262,0.148645439974229,0.419185714285714,NA,NA,0.1733125,0.03392,NA,NA,NA,NA,0.0322,NA,NA,0.533466666666667,NA,28040
" Divide County",45.3,0.0564440263405456,83438,0.0792349726775956,0.126528692380056,0.0746432491767289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2196
" Dixie County",47.3,0.166219624002589,42871.4,0.138869318004485,0.267368556641808,0.235009682641279,NA,NA,NA,0.15204,NA,NA,0.4394,NA,NA,NA,NA,NA,NA,NA,16701
" Dixon County",43.55,0.106975890734447,59081,0.0648737935464416,0.121963412729361,0.0407629977344695,NA,NA,NA,0.1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5632
" Doddridge County",45.9,0.153303904152502,60438,0.0441565920081446,0.167074216183296,0.0787985945312852,NA,NA,NA,0.1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7929
" Dodge County",41.8170731707317,0.101333356531441,64356.0731707317,0.0648288063028604,0.138821705868967,0.113439449318438,0.1798,NA,0.4261,0.0395342857142857,0.02049375,0.177830769230769,0.14928,0.0049,NA,NA,NA,NA,0.457296551724138,NA,167410
" Dolores County",58.6,0.123688811188811,62500,0.0734265734265734,0.113636363636364,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6864
" Doniphan County",39.4666666666667,0.152868701954306,56588.3333333333,0.0897765525835773,0.14278980841029,0.0829947308908184,NA,NA,NA,0.171566666666667,0.0126,NA,NA,NA,NA,NA,NA,NA,0.5497,NA,7549
" Donley County",39.7,0.128827985050467,51667,0.16078397556772,0.0896368102175252,0.0202283182344142,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3266
" Dooly County",44.2333333333333,0.200014740633287,44930,0.170430778662746,0.28630196533989,0.239924322133586,NA,NA,NA,0.1076,0.0295666666666667,0.0342,0.1163,NA,NA,NA,NA,NA,0.65105,NA,11546
" Door County",53.9555555555556,0.0822007373355406,65206.4444444444,0.0410798710421223,0.13776249287214,0.0786927933191655,NA,NA,NA,NA,0.018575,0.374533333333333,NA,NA,NA,0.300133333333333,NA,NA,0.15204,NA,29713
" Dorchester County",39.96,0.130352587189771,69421.45,0.0967221418340934,0.176861091379377,0.119443519952726,0.175869444444444,NA,NA,0.0567625,0.0386870967741935,0.189816,NA,NA,0.191116,0.104033333333333,NA,NA,0.473748387096774,NA,192666
" Dougherty County",36.6655172413793,0.291543905919081,41515.1111111111,0.157414345416941,0.314459793003268,0.303664294666809,0.171503448275862,NA,NA,0.0535758620689655,0.0229178571428571,NA,NA,NA,0.1429,0.06975,NA,NA,0.502462068965517,NA,86825
" Douglas County",38.7783854166667,0.111691499741613,81961.1354166667,0.0813769052889622,0.128003708359042,0.0948283668451421,NA,0.2237325,0.109335820895522,0.0407638766519824,0.0260056939501779,0.268780514705882,NA,NA,0.210285714285714,0.131839893617021,0.0462115384615385,NA,0.303079211469534,NA,1524041
" Drew County",38.74,0.191849823913463,43858.4,0.0527990610208762,0.262744205347601,0.123728856505181,NA,NA,NA,0.02922,0.02822,NA,NA,NA,NA,NA,NA,NA,0.76454,NA,17511
" DuPage County",40.4543378995434,0.0613049941015197,106636.420091324,0.052372702680021,0.0852750576704111,0.0711588028310966,NA,0.44542,0.117968571428571,0.00658202247191011,0.0208402366863905,0.209425471698113,NA,0.170743076923077,NA,0.153419327731092,0.087995,NA,0.190513793103448,NA,934094
" Dubois County",40.5666666666667,0.104255270975338,63833.1111111111,0.0461622726952644,0.115032665117417,0.0501364815770593,NA,NA,NA,0.0545444444444444,0.01144,0.00458571428571429,NA,NA,NA,NA,NA,NA,0.2958,NA,43474
" Dubuque County",39.3851851851852,0.100495837675039,69398.8888888889,0.0348509999920983,0.121440299119766,0.0988747349875911,NA,NA,NA,0.0109222222222222,0.0208590909090909,NA,NA,NA,NA,0.0745133333333333,NA,NA,0.236947368421053,NA,98687
" Duchesne County",32.525,0.145030474521692,65010.75,0.155403449144351,0.140020291389705,0.133783691960293,NA,NA,NA,NA,0.114366666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,19651
" Dukes County",49.275,0.0783982192268031,84596,0.06251627889976,0.113309835818986,0.0664432753804216,0.580225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20277
" Dundy County",43.2,0.137286324786325,53696,0.0947368421052632,0.151013874066169,0.0569007263922518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900
" Dunklin County",38.78,0.226678140556803,41952,0.172009533864871,0.209860893216147,0.253455441628656,NA,NA,NA,0.05494,0.02493,NA,NA,NA,NA,NA,NA,NA,0.54511,NA,28592
" Dunn County",37.08,0.152112582668048,61950.5,0.0740194584776321,0.130329096253774,0.113161592074727,NA,NA,NA,0.0280666666666667,0.0379875,NA,NA,NA,NA,NA,NA,NA,0.5290875,NA,49308
" Duplin County",40.8,0.171531464819734,50366.0952380952,0.158871821067109,0.239757256631415,0.168838734844499,0.211215,NA,NA,0.0921904761904762,0.0534466666666667,NA,NA,NA,NA,NA,NA,NA,0.427185714285714,NA,49836
" Durham County",36.2057971014493,0.157701492216273,69077.0298507463,0.119558001056313,0.143511727243634,0.120443216932218,0.208020289855072,NA,0.200757142857143,0.0291666666666667,0.0483641791044776,0.262679310344828,NA,NA,0.123775,0.156159259259259,0.0341666666666667,NA,0.225895833333333,0.0409375,333775
" Dutchess County",43.1614457831325,0.098380497779273,88971.6125,0.0413495689226185,0.154778638378447,0.079525361246285,0.330696721311475,0.274745454545455,NA,0.0370955882352941,0.0379660377358491,NA,NA,NA,NA,0.155916666666667,NA,0.288489473684211,0.415970588235294,NA,298848
" Duval County",37.9828828828829,0.155239484486462,63066.3863636364,0.119652742529317,0.180493784788672,0.173092098193836,NA,NA,0.2132,0.0494026737967914,0.0429031413612565,NA,0.226082954545455,NA,0.325798895027624,0.188281355932203,0.0668933333333333,NA,0.424894244604317,NA,998152
" Dyer County",39.47,0.173974683484107,50173.5,0.0727455372400379,0.203665149799434,0.171868883302156,NA,NA,NA,0.07098,0.01086,0.17713,NA,NA,NA,NA,NA,NA,0.5652,NA,36975
" Eagle County",40.00625,0.0923578344844818,89704.625,0.099186415594076,0.061964364451122,0.0436910446079159,NA,0.15378,0.3228,NA,0.0084,0.342146666666667,NA,NA,NA,NA,NA,NA,0.35719,NA,55693
" Early County",44.08,0.238784525725864,39721.4,0.150607723062529,0.220746350354866,0.227955270763264,0.180175,NA,NA,0.2476,0.040425,NA,NA,NA,NA,NA,NA,NA,NA,NA,10813
" Eastland County",41.3,0.197922532620394,46877.4285714286,0.169370860097526,0.222087034917558,0.135974007355045,NA,NA,NA,0.118385714285714,NA,NA,NA,NA,NA,NA,NA,NA,0.3319,NA,17785
" Eaton County",41.8379310344828,0.0793822390207575,72454.275862069,0.041970414005,0.177933208796912,0.10305737691513,NA,NA,NA,0.0293241379310345,0.0320916666666667,0.15072,NA,0.475148148148148,NA,0.117476923076923,NA,NA,0.231204347826087,NA,108972
" Eau Claire County",36.55,0.134483022078364,66209.2272727273,0.0676238573335926,0.131601425425243,0.111333681445942,NA,NA,NA,0.0504684210526316,0.045452380952381,NA,NA,NA,NA,0.126175,NA,NA,0.297525,NA,105206
" Echols County",40.9,0.240430003009215,45092,0.237976674175015,0.167474160410059,0.101312514464108,NA,NA,NA,0.61205,0.0833,NA,0.447,NA,NA,NA,NA,NA,NA,NA,3691
" Ector County",31.6030303030303,0.141191428242243,68318.2727272727,0.205548936438258,0.10637328503877,0.125806747088226,NA,0.0788071428571429,NA,0.100496774193548,0.0738,NA,NA,NA,NA,0.13182,NA,NA,0.603415384615385,NA,161258
" Eddy County",36.2214285714286,0.161915557361481,62800.9285714286,0.0946854708280479,0.164390103148013,0.152123751139295,NA,0.0187333333333333,NA,0.0490714285714286,0.02595,NA,NA,NA,NA,NA,NA,NA,0.652823076923077,NA,63474
" Edgar County",45.7,0.107951669030458,56933.2,0.0470635017351251,0.16764049619804,0.160075360164045,NA,NA,NA,0.16604,0.03735,0.02725,NA,NA,NA,NA,NA,NA,0.882975,NA,16998
" Edgecombe County",42.25,0.220036205764589,43502.1428571429,0.106252110763978,0.252929406831019,0.246219143400125,0.295928571428571,NA,NA,0.0469,0.0231769230769231,0.108033333333333,NA,NA,NA,0.07834,NA,NA,0.384461538461538,NA,49609
" Edgefield County",43.4142857142857,0.15873784936486,52069.4285714286,0.0840024890634996,0.226122581843671,0.145918274093425,0.0868333333333333,NA,0.17135,0.436428571428571,0.1046,0.1155,NA,NA,0.1039,NA,NA,NA,0.521333333333333,NA,25938
" Edmonson County",41.08,0.308415902907042,42659.25,0.0830052711899303,0.263138110994002,0.119431528646489,NA,NA,NA,0.433225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12165
" Edmunds County",43.9,0.0736946337583827,68620,0.0529806694343539,0.110124336879677,0.0592189121090855,NA,NA,NA,0.1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4005
" Edwards County",44.5833333333333,0.122359653216453,50454.5,0.105115132831125,0.176237664546492,0.118696394470403,NA,NA,NA,0.65804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10510
" Effingham County",37.9083333333333,0.0897214863932799,69312.375,0.0831693082822303,0.130266891261057,0.102109840430156,0.229913333333333,NA,NA,0.081175,0.0134105263157895,0.364127272727273,NA,NA,0.3271,NA,NA,NA,0.384933333333333,NA,98024
" El Dorado County",46.7722222222222,0.0984170601923327,92592.4509803922,0.0488554956679074,0.122659646630372,0.0703933735678372,NA,0.314119512195122,0.14812,NA,0.0112071428571429,NA,NA,NA,NA,0.11362,NA,NA,0.0775529411764706,NA,190568
" El Paso County",35.3670391061452,0.157055487779049,64891.7130681818,0.147560671642105,0.139149092404383,0.165675731865246,NA,0.204822907488987,0.0995820512820513,0.0447486111111111,0.0553492063492063,0.246676146788991,NA,NA,NA,0.204821495327103,0.0697,NA,0.558410820895522,NA,1606337
" Elbert County",45.9076923076923,0.131020151036347,76691,0.0879133969691453,0.171889319829274,0.0999119123953773,0.2441,0.43705,NA,0.0872333333333333,0.0498333333333333,NA,NA,NA,NA,NA,NA,NA,0.492077777777778,NA,45350
" Elk County",47.72,0.101884014732772,55372.1,0.0373122386387735,0.176139957802142,0.134742926093873,NA,NA,NA,0.12802,0.02588,NA,NA,NA,NA,NA,NA,NA,0.80272,NA,33503
" Elkhart County",35.7666666666667,0.117525075629171,63940.6,0.148810101971318,0.132739078558112,0.0889907819362994,NA,NA,0.128,0.0602688888888889,0.01607,0.146075675675676,NA,0.399386666666667,NA,0.0100470588235294,NA,NA,0.360974285714286,NA,206314
" Elko County",35.32,0.126172105407495,75433.4,0.0903722874410482,0.128292226685439,0.0846681855543848,NA,0.226233333333333,NA,NA,NA,0.266442857142857,NA,NA,NA,NA,NA,NA,0.312133333333333,NA,53420
" Elliott County",45.2,0.254122408094768,34818.6666666667,0.0720575171145823,0.27661969289205,0.248627601557528,NA,NA,NA,0.152033333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7414
" Ellis County",36.804347826087,0.106175919198712,79034.3043478261,0.148724760037946,0.135999085547021,0.0795830191289766,NA,0.0727,NA,0.05152,0.0145947368421053,0.290215789473684,NA,NA,NA,0.113873333333333,NA,NA,0.59742619047619,NA,220690
" Ellsworth County",43.85,0.102266636193834,55163.5,0.0521593596932513,0.179773985648869,0.0661433307259656,NA,NA,NA,0.0336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6403
" Elmore County",38.9407407407407,0.12064014225958,61786.962962963,0.0919200479708059,0.178568744875179,0.115298495940961,NA,0.319533333333333,NA,0.05645,0.0160913043478261,NA,0.44005625,NA,0.165333333333333,0.01708,NA,NA,0.352182608695652,NA,115542
" Emanuel County",36.4777777777778,0.246653838137896,44532.7777777778,0.160937271314204,0.268226587549154,0.236689148916124,0.2918,NA,NA,0.0995111111111111,0.0300222222222222,NA,0.520733333333333,NA,NA,NA,NA,NA,0.2395,NA,22739
" Emery County",37.9,0.130261025080362,61153,0.0723552507397146,0.151393929125916,0.109291279113323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9839
" Emmet County",45.8785714285714,0.0924942505199196,62598.3571428571,0.059071638249999,0.145470903259129,0.0865791390077125,NA,NA,NA,0.0845846153846154,0.01538,NA,NA,0.381975,NA,NA,NA,NA,0.297475,NA,43379
" Emmons County",52.1,0.0805759803921569,56713,0.0648371531966224,0.136335784313725,0.11413404114134,NA,NA,NA,0.2874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3316
" Erath County",33.8333333333333,0.171094860114974,59023.6666666667,0.147559413339609,0.145420457403551,0.0715811617199539,NA,NA,NA,0.0748666666666667,0.02677,NA,NA,NA,NA,NA,NA,NA,0.86411,NA,42288
" Erie County",40.5693181818182,0.165316139282462,61027.3731778426,0.0359762579770759,0.173861165592586,0.191118279994799,NA,NA,NA,0.0609452941176471,0.0354377697841727,0.136746153846154,NA,0.5065,NA,0.140804347826087,0.0452294117647059,0.0705633333333333,0.224442962962963,0.381809565217391,1297178
" Escambia County",39.1688888888889,0.164166797603659,55565.6555555556,0.119997066578096,0.216572586650177,0.161841870694692,NA,NA,NA,0.0562033333333333,0.0242923076923077,NA,0.129990740740741,NA,0.190323076923077,0.111075,NA,NA,0.478849350649351,NA,366313
" Esmeralda County",55.8,0.133537206931702,31667,0.110435663627153,0.231396534148828,0.237603305785124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,987
" Essex County",39.8413202933985,0.139447748844531,85595.6379310345,0.076001024982901,0.156984101940336,0.163365961582012,0.271198611111111,0.286921111111111,0.1974,0.0474111111111111,0.0531706713780919,NA,NA,NA,NA,0.205956578947368,0.0729903225806452,0.469194897959184,0.262810344827586,NA,1719396
" Estill County",43.8833333333333,0.26376867901158,36592.6666666667,0.0573384394665798,0.2726682528391,0.300210982012729,NA,NA,NA,0.215866666666667,0.04965,0.4556,NA,NA,NA,NA,NA,NA,NA,NA,14157
" Etowah County",41.1545454545455,0.189950018819273,44880.0606060606,0.136722677164715,0.213196591419672,0.165950246601149,NA,NA,NA,0.102236363636364,0.0342741935483871,NA,0.0670555555555556,NA,0.141722222222222,NA,NA,NA,0.519035483870968,NA,103468
" Eureka County",42.5,0.183354192740926,68307,0.090455396132252,0.168335419274093,0.0756756756756757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1603
" Evans County",37,0.229902786283152,50612.6666666667,0.170959702065377,0.15868388692768,0.255845485256774,0.43685,NA,NA,0.5035,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,10761
" Fairfax County",39.8177121771218,0.057536134616938,144200.807407407,0.0697073059340214,0.0822727120718413,0.0471787736140827,0.486059903381643,0.308908333333333,0.263464705882353,0.0176428571428571,0.0387626016260163,0.187656790123457,NA,NA,NA,0.0880585365853659,0.142428571428571,NA,0.296903896103896,0.321688888888889,1146825
" Fairfield County",41.2003676470588,0.0985340282193383,112067.601476015,0.0753673060889499,0.123591098327993,0.102763177227005,0.366504324324324,0.201941860465116,0.147505,0.0360075,0.0272802816901408,0.589918421052632,NA,0.173658823529412,NA,0.160341975308642,0.081746,0.305270454545455,0.221574647887324,0.3509,1142604
" Fall River County",53.15,0.177152711924286,50426,0.114499172477823,0.193546726640639,0.118222562079186,NA,NA,NA,0.0723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6979
" Fallon County",35.1,0.12787979966611,83750,0.0797007156798959,0.124540901502504,0.0168918918918919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3074
" Falls County",39.25,0.223332097348241,39105.3333333333,0.141046386844439,0.271014800982908,0.202304078401166,NA,NA,NA,0.09485,0.05948,NA,NA,NA,NA,NA,NA,NA,0.3505,NA,17074
" Fannin County",45.8785714285714,0.127562169728638,57857,0.153354414167834,0.188392812665483,0.125353013539109,0.23566,NA,NA,0.14105,0.0266846153846154,NA,NA,NA,NA,NA,NA,NA,0.537646153846154,NA,60651
" Faribault County",44.45,0.114389973609494,57252.8333333333,0.0499633738050636,0.135158292826156,0.0825537506191735,NA,NA,NA,0.242966666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13933
" Faulk County",46.6,0.208174904942966,53056,0.038015762633287,0.137357414448669,0.0157068062827225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2157
" Faulkner County",34.4857142857143,0.158968048463449,56808,0.0810144690925787,0.168211777051773,0.0941457537594624,NA,NA,NA,0.0867321428571429,0.0361,0.0889380952380952,NA,NA,NA,0.130627272727273,NA,NA,0.625308,NA,123191
" Fauquier County",43.5,0.0593471999386383,108932.95,0.0754113095805559,0.113548478116923,0.0460653207751667,0.511035,0.1343,NA,0.0160352941176471,0.0101166666666667,0.148286666666667,NA,NA,NA,0.0112,NA,NA,0.213773333333333,0.3689,72416
" Fayette County",41.3590476190476,0.158556390230396,65414.5576923077,0.0692615621253889,0.181430043121284,0.135369141417728,0.250515384615385,NA,0.158677777777778,0.0826771084337349,0.032985549132948,0.382640601503759,NA,0.310459090909091,0.277570833333333,0.141332394366197,0.0964142857142857,NA,0.394065986394558,NA,793437
" Fentress County",45.84,0.186971643344064,43064.2,0.078439561570323,0.239930112400845,0.235523767959717,NA,NA,NA,0.08038,NA,NA,NA,NA,NA,NA,NA,NA,0.7545,NA,18385
" Fergus County",44.8,0.151999791452478,48370.6666666667,0.114288536149985,0.145255504782929,0.109100072224429,NA,0.9387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11464
" Ferry County",50.0333333333333,0.155563979597854,42822,0.060905177012135,0.253164660364141,0.20514613467204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7198
" Fillmore County",43.2875,0.087811902243176,67797.75,0.0793390429922175,0.119407488630951,0.0707323926504732,NA,NA,NA,0.136883333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26740
" Finney County",32.4416666666667,0.136813621693551,64639.75,0.123327745774097,0.119079516647937,0.11489318723162,NA,NA,NA,0.0102,0.0094,0.292,NA,NA,NA,0.0929,NA,NA,0.5945,NA,38338
" Fisher County",41.9,0.111630562442907,53249,0.123806177231331,0.19904354428901,0.124044042335268,NA,NA,NA,0.05395,0.0288,NA,NA,NA,NA,NA,NA,NA,0.6605,NA,3720
" Flagler County",52.495652173913,0.107603352532471,62357,0.120503533459485,0.164689797041339,0.0882517248316539,NA,NA,NA,0.0493590909090909,0.0399888888888889,NA,0.223633333333333,NA,0.432663636363636,0.0227222222222222,NA,NA,0.461861538461538,NA,113888
" Flathead County",44.115625,0.0984598811537917,62412.9375,0.083992144622249,0.126777095784774,0.087247523589562,NA,0.153028571428571,0.23828,NA,0.0321736842105263,0.3095875,NA,NA,NA,0.128953333333333,NA,NA,0.297506666666667,NA,103400
" Fleming County",40.475,0.155120524620661,48169,0.0924071350636413,0.219484330983028,0.178461480492091,NA,NA,NA,0.279625,0.0186,0.0396,NA,NA,NA,NA,NA,NA,0.701,NA,14996
" Florence County",41.1631578947368,0.183006405810496,50522.8421052632,0.100643464181821,0.206436780939649,0.181921791900756,0.179241379310345,NA,NA,0.0666216216216216,0.0180818181818182,0.0987727272727273,NA,NA,NA,0.1102375,NA,NA,0.391321875,NA,141818
" Floyd County",41.0083333333333,0.178914963612047,55302.2777777778,0.091404295051737,0.183545116576864,0.142374960283761,0.139857142857143,NA,NA,0.0671704225352113,0.0340116666666667,0.113131428571429,NA,0.0453777777777778,0.225495833333333,0.24960625,NA,NA,0.498101818181818,NA,250617
" Fluvanna County",44.46,0.0445653320333047,83976,0.0756417668740937,0.148471962157694,0.0280524957482681,0.65524,NA,NA,0.06844,NA,NA,NA,NA,NA,NA,NA,NA,0.7395,NA,27078
" Foard County",55,0.123444976076555,37679,0.163753449862006,0.232007575757576,0.125265392781316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087
" Fond du Lac County",42.0173913043478,0.0834754715196244,68674.5652173913,0.0395602419917998,0.128085493877436,0.0890062726005554,NA,NA,NA,0.0394347826086957,0.0325526315789474,0.299238888888889,NA,0.2459,NA,0.147223076923077,NA,NA,0.389776470588235,NA,103890
" Ford County",37.7642857142857,0.12391697326171,59952,0.103231487122938,0.125715213715711,0.114022328992287,NA,NA,NA,0.0365307692307692,0.0147333333333333,0.222475,NA,NA,NA,NA,NA,NA,0.62257,NA,48015
" Forest County",48.1166666666667,0.143949764119522,49571.1666666667,0.0763954915165049,0.197891084844126,0.154813196573517,NA,NA,NA,0.18276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16305
" Forrest County",34.45,0.260462950907765,42877.4090909091,0.129558702114866,0.28713801442745,0.196604263891315,NA,NA,NA,0.0695909090909091,0.0209363636363636,NA,0.0640153846153846,NA,NA,0.140133333333333,NA,NA,0.5471,NA,81264
" Forsyth County",39.3354166666667,0.13863588252191,80122.8333333333,0.1037294777583,0.130112290226073,0.109975602603755,0.181894845360825,NA,0.0744142857142857,0.0191932330827068,0.0191257575757576,0.166102290076336,NA,NA,0.193048598130841,0.08905,0.0404933333333333,NA,0.2825256,NA,631135
